category,poem,url
SPRING Terrestrial,"deep enough
  the ocean covers a rock
with small white waves",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"sea caves
  hollow at low tide
buoy bells",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"whispers
  rising up to come ashore
transparent waves",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"emerald pools
  the color of sleep
at low tide",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"incoming tide
  wets small rocks
each with time",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"pulled from sleep
  spring high tides
crash and roar",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"magic light
  shining from rocks
tide pool",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"opal light
  glancing from salt
waves",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"land shaped
  by the heavy blue wind
underwater",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"mountain stream
  sparkling waterfalls
washed by snow",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"falling wind
  water catches sunlight
in white plumes",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"water
  exploded from living rock
falls",http://www.ahapoetry.com/aadoh/sprter.htm
AUTUMN Plants,"giant forest
approaching night
in the redwoods",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"without a step
giant redwoods going
up the mountain",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"redwood roots
the base thickens
enters the earth",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"redwoods
her inheritance
with wind in it",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"running up and down
the tallest redwood
only my eye",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"volcanic ash
three and a half million years old
saving the redwoods",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"redwoods cathedral
darkening the apse
a circle of trees",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"in a tower
redwoods still growing
shelter",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"among these redwoods
growing old seems
rather honorable",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"evening stretches
over desert gold
purple sage",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"Cathedral Canyon
under Christ's picture
wild sage",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"fire red
without its flower
the smoke tree",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"smoke trees
rising to sound
in high caves",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"braided rice straw
I find a photo
of your lover",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"in back of the school
yellow leaves of sycamore
an acid burn",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"tar weeds
along the road
covered with it",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"alone
picking green tomatoes
before the frost",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"sea oats
bent by the north wind
barely ripens",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"strange land
hanging in mid-air I am
as leaves in the larch",http://www.ahapoetry.com/aadoh/auplan.htm
WINTER Terrestrial,"a quartz crystal
  light years ago
keeping time",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"facing the sea
  weathered rocks of age
wrinkled and gray",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"painted stones
  tree shadows
not moving",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"bubbling out of the sea
  rock burned black
a million years ago",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"soft round mounting
  a rock the sea leaves
it jagged",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"curved straight
  a sea rock spreads
white spray wing",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"silence of stones
  songs sung low
and slow",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"unheated seas
  dark rocks dissolve
into evening mists",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"high tide
  water covers rocks
as sleep",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"waves breaking
  the ragged shore
into sea rocks",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"white
  alone on a dark rock
with small waves",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"crystal clear
  the rainbow colors
of his shining",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"low winter sun
  lights a fire
in a stone circle",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"wind echo
  in round rocks
crystals",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"desert wash
  every sized crystal
clear light",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"trees
  scattered in the soil
petrified",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"massive rocks
  wind sounds pushed
into the pines",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"shoreline rocks
  loosening the wind's roar
from each wave",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"water dripping
  stories etched on rock
howl in the wind",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"dragon jaw
  biting winds claw
off-shore rocks",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"sun warms rock
  winter storms swept bare
of frost flowers",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"rocks
  record players
of time",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Celestial,"melting snow
  your tracks leaving
a dampness",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"melting snow
  the white nets hold down
springing grasses",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"it melts
  last light of afternoon
rest of the snow",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"cap of snow
  on the sun-warmed rock
shrinking to fit",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"new-fallen snow
  scraped by wing tips
leaving the earth",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"new-fallen snow
  screams of children
biting cold",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"snow predicted
  a jar of old buttons
in the top drawer",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"giant snowflakes
  bring to the window
adult faces",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"crystals
  filling the night window
with stars",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"glistening cold
  the stars bend down
a few flakes",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"snow taste
  the cold fire
of frozen stars",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"high winds
  stars moved about
by swaying tress",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"cold stars
  dropping into the ocean
snowflakes",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"winter stars
  pea soup doesn't taste
without salt",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"the first stars
  a farmhouse
and a buoy",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"before one star
  beams from the lighthouse
search the sky",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"into the sky
  notes from the harp
light stars",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"earth lines
  starpaths light
the fluid landscape",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"in our blood
  bright crystals
star journeys",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"waves
  in and out of the sea
stars",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"curving the sky
  storm clouds arch
into the bay",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"the winter tempest
  visiting the neighbors
how still it is",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"winter storms
  passing the rain rattle
drums on the roof",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Livelihood,"hearth stones
  around dark embers
warmth",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"spirits
  forming fire
into logs",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"quieter now
  flames subside
in ashen sleep",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"rusty iron
  drawing flames
above logs",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"punchline
  sparks from a log fire
brighten the night",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"cliff side house
  inside ocean spray
a fireplace",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"picture book
  flames from a curved log
warm the heart",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"unfinished cabin
  insulated with bookshelves
warm day and night",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"crash and burn
  the sound of surf
in a fireplace",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"nights  something growing
  wood in the stove
a flame",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"humming
  the started fire
my chattering teeth",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"winter clearance sale
  the size of snowflakes
coming down together",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"wild with fever
  dreams come wearing masks
pale at dawn",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"my back to the floor
  walls become slatted trees
wobbly with fever",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"sick in bed all day
  how the shape of the oak
has entertained me",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"after the flu
  cups half-filled with tea
very small steps",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"even when ill
  the day ends
with evening",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"chewing cough drops
  a basket of nose-wet tissues
spill to a sneeze",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"around the eaves
  the wind whistles
into an earache",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Moods,"three minutes
  from here to eternity
a phone call",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"flickering candle
  I'm not the only one
who is scared",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"moving eyes
  objects reproduced
a silence of mirrors",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"fog fear
  things so familiar
they have no shadow",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"from where come ideas
  now when frogs are still
as cold stars",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"last light
  glasses comes alive
to watch out the night",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"at the airport
  in the town where I was born
sinking into the mud",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"by a dormant tree
  someone is singing
as the scythe rusts",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"grief
  hours alone lift our feet
from the knowing",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"alive
  the dead go walking
in my feet",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"mind wandering
  dragging a heart-spun net
in heavy seas",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"a branch
  fallen to the roof
downward and sloping",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"dead
  and this morning
he'll never see",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"sea spray climbs sheer cliff
  on the beach without legs
a man in a wheelchair",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"for her window
  Persian patterns of a rug
wheelchair spokes",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"winter moon
  alone it journeys northward
brightens my doorstep",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"her face
  a fold in fabric
smiles",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"palest butterflies
  trapped in paper cages
letters in winter",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"she saw reflected
  in the dampness of his eyes
herself alone",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"gray painted
  the level landscape
life as a photo",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"a white room
  its walls drawing in
the energy patterns",http://www.ahapoetry.com/aadoh/winmood.htm
SPRING Celestial,"rainbridge
  crossing the river
rainbow",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"after a shower
  stars also shine
brighter",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"May showers
  the wind so gentle
rain is round",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"April showers
  your sticky diamonds
dry on my leg",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"a white wave breaks
  in the death of tumult
a rainbow",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"morning faces
  ocean and sky
soften pink",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"
  waves breaking
  a paler blue washes
across the sky",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"line of mountains
  stretching the eye
a clear sky",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"for the maiden dance
  light fluffy flakes
of April snow",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"snow mixing
  my breath
with spring",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"a morning moon
  nearly touching Venus
with my finger",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"darkness
  dawn light enters
filled with stars",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"faithful 'till sunrise
  of all the heavenly lights
only the morning star",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"morning stars
  alone with me
the beach",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"morning stars
  the call of the sea
over the dunes",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"in the morning sun
  thousands of night stars
still in the dew",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"still a few stars
  as if they will stay
all morning",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"in the marrow
  of my own bones
a morning star",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"forest clearing
  a circle of stars
spinning out",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"sunshine
  making light of it
salt water wave",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"opening the cave
  the morning sun
slips in",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Moods,"
  raindrops
  in a waterfall
glory-rush",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"
  surf's surge and boom
  brushing my teeth
in a stranger's bathroom",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"each white wave
  mounts the black rock
differently",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"waves crash
  in the trickling away
another crests",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"hour by hour
  the wave-white sea
becomes the wind",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"spring run-off
  a little more - a little less
humans get so excited",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"waist
  long-gone encircles
a child",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"rented house
  the ocean's roar
in mother's womb",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"the widow
  taking swimming lessons
from the life guard",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"on a bridge
  a young couple discuss
old lovers",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"nest
  the fullness of spring
with eggs",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"lunch
  time by the brook
spring-fed",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"always further
  down the road frogs
and the dark",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"on the long pier
  a tall father tells his son
how deep the ocean is",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"winds on the beach
  going inland to remind you
of my love",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"thin and pale
  the air of spring
leaving in flowers",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Terrestrial,"tear-wet
  the tiny waterfall
no one photographs",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"canyon walls
  slide into the valley
water sounds",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"water smoke
  rising up the waterfall
rainbows",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"a shower of light
  over the canyon rim
a waterfall",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"river bed
  a sheet of water
torn to mist",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"speed-rush
  a beach waterfall dives
into the sea",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"mill race
  spring sunshine
pushing the wheel",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"waterfall
  at the top of the hill
Buddha",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"stone lantern
  a trickle of light
in the waterfall",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"water falling
  the crystal parts
of a rock fall",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"speckled rock
  drops from a waterfall
blur",http://www.ahapoetry.com/aadoh/sprter.htm
SPRING Terrestrial,"concave rock
  the convex bulge
of the waterfall",http://www.ahapoetry.com/aadoh/sprter.htm
AUTUMN Plants,"leaves caught
in cages of limbs
escape",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"bent grass
the shape of the apple tree
in brown leaves",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"before falling
dusty yellow leaves
freshened by rain",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"leaves fall
the air filled
with church bells",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"fruitless vines
going out of their way to repair
the broken wicker chair",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"driftwood
taking root in the river
vines",http://www.ahapoetry.com/aadoh/auplan.htm
AUTUMN Plants,"autumn sun
under willows
a yellow leaf",http://www.ahapoetry.com/aadoh/auplan.htm
WINTER Terrestrial,"old society dame
  a lifetime of faces
studies the rock",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"long shadows
  stumbling over rocks
on the way home",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"Death Valley
  oldest rocks on earth
writer's block",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"pushing sunshine
  into dark seas
slanted rocks",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"ancient river
  draws a white line
in the tiniest stone",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"winter carves
  in mountain rocks
deep shadow",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"centuries of stone
  your voice echoes
forever",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"resting on a rock
  by a snow-melt stream
winter-cold butt",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"low tide rocks
  bubbling out of the sea
still lava",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"fog
  in the valleys
cold hands",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"white winds
  from snowy peaks
cover the valley",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"wide desert valleys
  push apart peaks
soul bodies",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"winter shadow
  a low mountain fills
the wide valley",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"icy streets
  today of all days
his first steps",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"half-frozen ice
  how the idiot fixes
his wayward feet",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"roads
  in winter
stream",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"snow-clouds
  the cooled fires
of volcanoes",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"passive
  an extinct volcano
covered with snow",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"fire spirits
  making mountains
out of volcanoes",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"volcanoes
  covered with pure clouds
silent fires",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"jagged peaks
  swirling their fires
into clouds",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"clouds
  swirling their fires
into jagged peaks",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Celestial,"sea storm
  blue black clouds sink
salt-water air",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"after the snowstorm
  new paths to old places
the skies clear",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"fire on water
  reflecting the sun
after a storm",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"between winter storms
  a fisherman come to bring
poems and primroses",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"after the snowstorm
  only wood smoke drifts
into the clearing",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"snow storm
  brings white skies
down to earth",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"this blizzard
  blowing about
one small candle",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"snow storm
  children hanging in a tree
paper flowers",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"storm winds
  in all things that don't die
this quivering",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"winter storm
  tearing the waves white
low-scudding clouds",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"storm winds
  breeze through a cracked window
our nightly breath",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"storm waves
  winter tides wave
to mountain tops",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"storm clouds
  forcing the sun to set
far out to sea",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"night storm
  at sea dark things
move closer",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"winter storms
  wrapping around the house
the ocean's roar",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"storm sails
  cloud evening skies
eyes",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"winter sun
  coming in late
for breakfast",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"low winter sun
  covered with one wave
leaping on the beach",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"low winter sun
  walking the length
of the rock's shadow",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"mid-winter's day
  the sun and moon
combine warmth",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"mid-winter's sun
  breaking the ice
in a rain barrel",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Livelihood,"in her fevered brain
  the patterns in the quilt
solid blocks of light",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"winter cold
  snowdrifts
of damp tissues",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"coughing
  the sky fills with flakes
of hard snow",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"for grandma
  with love at Christmas
- the flu -",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"sickroom feeling
  the fake formica
flooring",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"ears open
  the soul follows
the pain",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"to smell a splinter
  long under the skin
my little finger",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"rain predicted
  calling the doctor
for an appointment",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"a confused brain
  unscrambling the diagnosis
renal failure",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"at your side
  the huge bandage
without comment",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"in the hospital
  your house slippers scuffed
by our floors",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"after the injection
  you smile at my story
and sleep",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"migraine
  sitting in a canyon
on a split rock",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"recuperating
  all the electricity
back in the lamp",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"care full
  folding  the new stitches
into a chair",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"a fuzzy bicycle
  straddling my nose
bifocals",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"new reading glasses
  a black blur
crosses the threshold",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"a poultice
  on my shoulder
dreams of haymaking",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"two days
  separated by the sameness
a broken bone",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"cast
  in plaster
throbbing",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Moods,"only the candle
  reads my poems
wavers in the wind",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"in my chair
  listening to my music
a stranger",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"silence so profound
  it takes the shape
of your inner ear",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"isolated farms
  the white sky of snowdrifts
outlining the cold",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"fog
  closing the brushwood gate
silences ocean waves",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"leaving a book
  blind hands touch
her own smile",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"window
  a filter of snow
winter blind",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"stairs
  where no one speaks
or rises",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"alone again
  with the wind in the pines
somewhere else",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"gone -
  yet the space you left
shines with light",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"alone
  building a fire
for company",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"alone
  in the fire
voices",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"a strange land
  saying I love you
again",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"the wind dies
  the sound in one's own ears
empty",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"enjoying life
  for all the dead
the yet unborn",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"his face aglow
  the deaf child
making signs",http://www.ahapoetry.com/aadoh/winmood.htm
